,genres_x,user_id,playtime_forever_x,year,playtime_forever_y
234,Adventure,REBAS_AS_F-T,36394.7,2014.0,584.15
235,Adventure,REBAS_AS_F-T,36394.7,2015.0,4087.1
236,Adventure,REBAS_AS_F-T,36394.7,2016.0,2957.383333333333
237,Adventure,REBAS_AS_F-T,36394.7,2017.0,132.13333333333333
238,Adventure,REBAS_AS_F-T,36394.7,2009.0,58.35
239,Adventure,REBAS_AS_F-T,36394.7,2011.0,36.26666666666666
240,Adventure,REBAS_AS_F-T,36394.7,2012.0,16.283333333333335
241,Adventure,REBAS_AS_F-T,36394.7,2013.0,121.2
242,Adventure,REBAS_AS_F-T,36394.7,2014.0,247.51666666666668
243,Adventure,REBAS_AS_F-T,36394.7,2015.0,213.38333333333333
244,Adventure,REBAS_AS_F-T,36394.7,2016.0,244.21666666666667
245,Adventure,REBAS_AS_F-T,36394.7,1999.0,0.016666666666666666
246,Adventure,REBAS_AS_F-T,36394.7,2004.0,0.03333333333333333
247,Adventure,REBAS_AS_F-T,36394.7,2006.0,0.6
248,Adventure,REBAS_AS_F-T,36394.7,2007.0,7.1
249,Adventure,REBAS_AS_F-T,36394.7,2008.0,6.466666666666667
250,Adventure,REBAS_AS_F-T,36394.7,2009.0,28.933333333333334
251,Adventure,REBAS_AS_F-T,36394.7,2010.0,1.2
252,Adventure,REBAS_AS_F-T,36394.7,2011.0,213.48333333333335
253,Adventure,REBAS_AS_F-T,36394.7,2012.0,389.26666666666665
254,Adventure,REBAS_AS_F-T,36394.7,2013.0,917.0666666666667
255,Adventure,REBAS_AS_F-T,36394.7,2014.0,475.58333333333337
256,Adventure,REBAS_AS_F-T,36394.7,2015.0,1878.4
257,Adventure,REBAS_AS_F-T,36394.7,2016.0,2465.6666666666665
258,Adventure,REBAS_AS_F-T,36394.7,2017.0,352.28333333333336
259,Animation &amp; Modeling,ScottyG555,2805.233333333333,2008.0,0.18333333333333332
260,Animation &amp; Modeling,ScottyG555,2805.233333333333,2009.0,12.716666666666665
261,Animation &amp; Modeling,ScottyG555,2805.233333333333,2010.0,11.066666666666666
262,Animation &amp; Modeling,ScottyG555,2805.233333333333,2011.0,30.416666666666668
263,Animation &amp; Modeling,ScottyG555,2805.233333333333,2012.0,127.21666666666667
264,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,119.81666666666666
265,Animation &amp; Modeling,ScottyG555,2805.233333333333,2014.0,595.15
266,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,1.1333333333333333
267,Animation &amp; Modeling,ScottyG555,2805.233333333333,2016.0,21.533333333333335
268,Animation &amp; Modeling,ScottyG555,2805.233333333333,2017.0,0.016666666666666666
269,Animation &amp; Modeling,ScottyG555,2805.233333333333,2009.0,3.05
270,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,114.78333333333333
271,Animation &amp; Modeling,ScottyG555,2805.233333333333,2014.0,404.73333333333335
272,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,2.2
273,Animation &amp; Modeling,ScottyG555,2805.233333333333,2016.0,19.366666666666667
274,Animation &amp; Modeling,ScottyG555,2805.233333333333,2017.0,0.016666666666666666
275,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,2805.233333333333
276,Animation &amp; Modeling,ScottyG555,2805.233333333333,2014.0,7.616666666666666
277,Animation &amp; Modeling,ScottyG555,2805.233333333333,2016.0,124.26666666666667
278,Animation &amp; Modeling,ScottyG555,2805.233333333333,2017.0,0.016666666666666666
279,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,2805.233333333333
280,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,99.86666666666666
281,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,154.75
282,Animation &amp; Modeling,ScottyG555,2805.233333333333,2012.0,127.21666666666667
283,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,5.1499999999999995
284,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,1.4166666666666665
285,Animation &amp; Modeling,ScottyG555,2805.233333333333,2016.0,2.1666666666666665
286,Animation &amp; Modeling,ScottyG555,2805.233333333333,2017.0,0.016666666666666666
287,Animation &amp; Modeling,ScottyG555,2805.233333333333,2006.0,40.916666666666664
288,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,114.8
289,Animation &amp; Modeling,ScottyG555,2805.233333333333,2014.0,7.616666666666666
290,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,349.3666666666667
291,Animation &amp; Modeling,ScottyG555,2805.233333333333,2016.0,10.933333333333334
292,Animation &amp; Modeling,ScottyG555,2805.233333333333,2017.0,0.016666666666666666
293,Animation &amp; Modeling,ScottyG555,2805.233333333333,2012.0,127.21666666666667
294,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,104.21666666666665
295,Animation &amp; Modeling,ScottyG555,2805.233333333333,2014.0,323.51666666666665
296,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,0.06666666666666667
297,Animation &amp; Modeling,ScottyG555,2805.233333333333,2016.0,2.1666666666666665
298,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,99.86666666666666
299,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,2.266666666666667
300,Animation &amp; Modeling,ScottyG555,2805.233333333333,2016.0,8.766666666666667
301,Animation &amp; Modeling,ScottyG555,2805.233333333333,2009.0,21.9
302,Animation &amp; Modeling,ScottyG555,2805.233333333333,2011.0,199.76666666666668
303,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,119.41666666666666
304,Animation &amp; Modeling,ScottyG555,2805.233333333333,2014.0,456.6166666666667
305,Animation &amp; Modeling,ScottyG555,2805.233333333333,2006.0,40.916666666666664
306,Animation &amp; Modeling,ScottyG555,2805.233333333333,2010.0,11.066666666666666
307,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,4.833333333333333
308,Animation &amp; Modeling,ScottyG555,2805.233333333333,2014.0,140.71666666666667
309,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,502.7
310,Animation &amp; Modeling,ScottyG555,2805.233333333333,2016.0,115.51666666666667
311,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,119.41666666666666
312,Animation &amp; Modeling,ScottyG555,2805.233333333333,2010.0,11.783333333333333
313,Animation &amp; Modeling,ScottyG555,2805.233333333333,2013.0,0.19999999999999998
314,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,159.06666666666666
315,Animation &amp; Modeling,ScottyG555,2805.233333333333,2015.0,2805.233333333333
316,Audio Production,Lickidactyl,1831.9333333333334,1998.0,82.75
317,Audio Production,Lickidactyl,1831.9333333333334,2000.0,110.38333333333334
318,Audio Production,Lickidactyl,1831.9333333333334,2001.0,52.833333333333336
319,Audio Production,Lickidactyl,1831.9333333333334,2002.0,51.06666666666666
320,Audio Production,Lickidactyl,1831.9333333333334,2003.0,30.46666666666667
321,Audio Production,Lickidactyl,1831.9333333333334,2004.0,183.48333333333335
322,Audio Production,Lickidactyl,1831.9333333333334,2005.0,49.133333333333326
323,Audio Production,Lickidactyl,1831.9333333333334,2006.0,21.349999999999998
324,Audio Production,Lickidactyl,1831.9333333333334,2007.0,26.416666666666664
325,Audio Production,Lickidactyl,1831.9333333333334,2008.0,24.5
326,Audio Production,Lickidactyl,1831.9333333333334,2009.0,120.7
327,Audio Production,Lickidactyl,1831.9333333333334,2010.0,230.73333333333332
328,Audio Production,Lickidactyl,1831.9333333333334,2011.0,484.75
329,Audio Production,Lickidactyl,1831.9333333333334,2012.0,2777.483333333333
330,Audio Production,Lickidactyl,1831.9333333333334,2013.0,289.01666666666665
331,Audio Production,Lickidactyl,1831.9333333333334,2014.0,166.33333333333331
332,Audio Production,Lickidactyl,1831.9333333333334,2015.0,82.38333333333334
333,Audio Production,Lickidactyl,1831.9333333333334,2016.0,164.13333333333333
334,Audio Production,Lickidactyl,1831.9333333333334,2017.0,41.36666666666667
335,Audio Production,Lickidactyl,1831.9333333333334,1988.0,1.7333333333333334
336,Audio Production,Lickidactyl,1831.9333333333334,2001.0,41.45
337,Audio Production,Lickidactyl,1831.9333333333334,2003.0,21.116666666666667
338,Audio Production,Lickidactyl,1831.9333333333334,2005.0,0.05
339,Audio Production,Lickidactyl,1831.9333333333334,2006.0,1.0833333333333333
340,Audio Production,Lickidactyl,1831.9333333333334,2007.0,7.35
341,Audio Production,Lickidactyl,1831.9333333333334,2008.0,24.833333333333336
342,Audio Production,Lickidactyl,1831.9333333333334,2009.0,25.883333333333333
343,Audio Production,Lickidactyl,1831.9333333333334,2010.0,163.16666666666666
344,Audio Production,Lickidactyl,1831.9333333333334,2011.0,315.1666666666667
345,Audio Production,Lickidactyl,1831.9333333333334,2012.0,647.2166666666667
346,Audio Production,Lickidactyl,1831.9333333333334,2013.0,159.96666666666667
347,Audio Production,Lickidactyl,1831.9333333333334,2014.0,48.86666666666667
348,Audio Production,Lickidactyl,1831.9333333333334,2015.0,80.93333333333334
349,Audio Production,Lickidactyl,1831.9333333333334,2016.0,27.433333333333334
350,Audio Production,Lickidactyl,1831.9333333333334,2017.0,39.916666666666664
351,Audio Production,Lickidactyl,1831.9333333333334,2014.0,1831.9333333333334
352,Audio Production,Lickidactyl,1831.9333333333334,2010.0,78.6
353,Audio Production,Lickidactyl,1831.9333333333334,2012.0,1.35
354,Audio Production,Lickidactyl,1831.9333333333334,2013.0,14.583333333333332
355,Audio Production,Lickidactyl,1831.9333333333334,2014.0,9.8
356,Audio Production,Lickidactyl,1831.9333333333334,2015.0,81.15
357,Audio Production,Lickidactyl,1831.9333333333334,2017.0,39.916666666666664
358,Audio Production,Lickidactyl,1831.9333333333334,2014.0,3.833333333333333
359,Audio Production,Lickidactyl,1831.9333333333334,2011.0,23.45
360,Audio Production,Lickidactyl,1831.9333333333334,2012.0,2.3333333333333335
361,Audio Production,Lickidactyl,1831.9333333333334,2014.0,76.64999999999999
362,Audio Production,Lickidactyl,1831.9333333333334,2015.0,82.16666666666667
363,Audio Production,Lickidactyl,1831.9333333333334,2016.0,4.1
364,Audio Production,Lickidactyl,1831.9333333333334,2017.0,41.36666666666667
365,Audio Production,Lickidactyl,1831.9333333333334,1988.0,1.7333333333333334
366,Audio Production,Lickidactyl,1831.9333333333334,2005.0,1.9666666666666666
367,Audio Production,Lickidactyl,1831.9333333333334,2006.0,125.83333333333334
368,Audio Production,Lickidactyl,1831.9333333333334,2011.0,265.65
369,Audio Production,Lickidactyl,1831.9333333333334,2012.0,8.583333333333334
370,Audio Production,Lickidactyl,1831.9333333333334,2013.0,92.51666666666667
371,Audio Production,Lickidactyl,1831.9333333333334,2014.0,23.150000000000002
372,Audio Production,Lickidactyl,1831.9333333333334,2015.0,179.76666666666668
373,Audio Production,Lickidactyl,1831.9333333333334,2016.0,31.53333333333333
374,Audio Production,Lickidactyl,1831.9333333333334,2017.0,41.36666666666667
375,Audio Production,Lickidactyl,1831.9333333333334,2011.0,23.45
376,Audio Production,Lickidactyl,1831.9333333333334,2012.0,2.3333333333333335
377,Audio Production,Lickidactyl,1831.9333333333334,2014.0,72.14999999999999
378,Audio Production,Lickidactyl,1831.9333333333334,2015.0,80.93333333333334
379,Audio Production,Lickidactyl,1831.9333333333334,2017.0,1.45
380,Audio Production,Lickidactyl,1831.9333333333334,1988.0,1.7333333333333334
381,Audio Production,Lickidactyl,1831.9333333333334,1997.0,5.15
382,Audio Production,Lickidactyl,1831.9333333333334,2005.0,0.05
383,Audio Production,Lickidactyl,1831.9333333333334,2007.0,16.2
